institution,period,euro,doi,is_hybrid
DLR,2020,4525.69,10.1126/sciadv.aba8949,False
DLR,2020,1070.0,10.1029/2020EA001086,False
DLR,2020,1818.0,10.2514/1.G004678,True
DLR,2020,1787.79,10.2514/1.G004850,True
DLR,2020,1701.69,10.2514/1.A34877,True
DLR,2020,1677.85,10.2514/1.C036022,True
DLR,2020,1826.49,10.2514/1.J059150,True
DLR,2020,1774.31,10.2514/1.D0155,True
DLR,2020,1778.41,10.2514/1.J059093,True
DLR,2020,725.62,10.1175/JCLI-D-19-0075.1,True
DLR,2020,1062.29,10.1103/PhysRevFluids.5.114304,True
DLR,2020,3073.79,10.1103/PhysRevLett.124.208007,True
DLR,2020,2435.0,10.1186/s12967-020-02316-w,False
DLR,2020,1617.65,10.1127/metz/2020/1011,False
DLR,2020,1317.65,10.1127/metz/2020/1012,False
DLR,2020,2217.65,10.1127/metz/2019/0972,False
DLR,2020,1117.65,10.1127/metz/2020/0985,False
DLR,2020,1617.65,10.1127/metz/2020/0998,False
DLR,2020,1717.65,10.1127/metz/2020/1008,False
DLR,2020,1341.1,10.1525/elementa.411,False
DLR,2020,1225.0,10.21775/cimb.038.103,True
DLR,2020,1898.88,10.1017/aer.2020.3,True
DLR,2020,1425.0,10.5194/amt-12-5997-2019,False
DLR,2020,1650.0,10.5194/gmd-13-4869-2020,False
DLR,2020,3075.0,10.5194/gmd-13-5833-2020,False
DLR,2020,1425.0,10.5194/acp-20-10091-2020,False
DLR,2020,1476.33,10.5194/acp-20-11697-2020,False
DLR,2020,1125.0,10.5194/acp-20-12313-2020,False
DLR,2020,1125.0,10.5194/acp-20-12347-2020,False
DLR,2020,1890.0,10.5194/acp-20-12675-2020,False
DLR,2020,2325.0,10.5194/acp-20-7843-2020,False
DLR,2020,1275.0,10.5194/acp-20-8709-2020,False
DLR,2020,1725.0,10.5194/amt-12-6401-2019,False
DLR,2020,1650.0,10.5194/amt-13-1633-2020,False
DLR,2020,2400.0,10.5194/amt-13-1835-2020,False
DLR,2020,2070.0,10.5194/amt-13-2075-2020,False
DLR,2020,1200.0,10.5194/amt-13-2381-2020,False
DLR,2020,1350.0,10.5194/amt-13-2887-2020,False
DLR,2020,1350.0,10.5194/amt-13-4141-2020,False
DLR,2020,1875.0,10.5194/amt-13-4169-2020,False
DLR,2020,1890.0,10.5194/amt-13-445-2020,False
DLR,2020,1650.0,10.5194/amt-13-4499-2020,False
DLR,2020,1116.0,10.5194/amt-13-5117-2020,False
DLR,2020,1125.0,10.5194/amt-13-5681-2020,False
