"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","issn_l","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"TU Wien",2020,2232,"10.5194/hess-24-169-2020",FALSE,"Copernicus GmbH","Hydrology and Earth System Sciences","1607-7938",NA,"1607-7938","1027-5606","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000507314300002",NA,TRUE
"TU Wien",2020,1714.8,"10.1002/ese3.622",FALSE,"Wiley-Blackwell","Energy Science & Engineering","2050-0505","2050-0505","2050-0505","2050-0505","http://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000511016500001",NA,TRUE
"TU Wien",2020,2509.89,"10.3389/fbioe.2020.00373",FALSE,"Frontiers Media SA","Frontiers in Bioengineering and Biotechnology","2296-4185",NA,"2296-4185","2296-4185","https://creativecommons.org/licenses/by/4.0/",TRUE,"32426347","PMC7204401","ut:000536191200001",NA,TRUE
"TU Wien",2020,2477.23,"10.1364/oe.380404",FALSE,"Optical Society of America (OSA)","Optics Express","1094-4087",NA,"1094-4087","1094-4087",NA,TRUE,"32121879",NA,NA,NA,TRUE
"TU Wien",2020,564,"10.1016/j.cscm.2020.e00390",FALSE,"Elsevier BV","Case Studies in Construction Materials","2214-5095","2214-5095",NA,"2214-5095","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000602540100030",NA,TRUE
"TU Wien",2020,2977.87,"10.3389/fnana.2020.00022",FALSE,"Frontiers Media SA","Frontiers in Neuroanatomy","1662-5129",NA,"1662-5129","1662-5129","https://creativecommons.org/licenses/by/4.0/",TRUE,"32477074","PMC7236887","ut:000537248700001",NA,TRUE
"TU Wien",2020,4496.4,"10.1002/advs.201903511",FALSE,"Wiley-Blackwell","Advanced Science","2198-3844","2198-3844","2198-3844","2198-3844","http://creativecommons.org/licenses/by/4.0/",TRUE,"32328431","PMC7175252","ut:000529216500007",NA,TRUE
"TU Wien",2020,2640,"10.1002/elsc.201900162",FALSE,"Wiley-Blackwell","Engineering in Life Sciences","1618-0240","1618-0240","1618-2863","1618-0240","http://creativecommons.org/licenses/by-nc/4.0/",TRUE,"32874183","PMC7447876","ut:000511018800001",NA,TRUE
"TU Wien",2020,2438.5,"10.3389/fmats.2020.00199",FALSE,"Frontiers Media SA","Frontiers in Materials","2296-8016",NA,"2296-8016","2296-8016","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000560527400001",NA,TRUE
"TU Wien",2020,2125.2,"10.5194/gi-9-117-2020",FALSE,"Copernicus GmbH","Geoscientific Instrumentation, Methods and Data Systems","2193-0864",NA,"2193-0864","2193-0856","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000524490100001",NA,TRUE
"TU Wien",2020,2100,"10.1016/j.matdes.2020.108519",FALSE,"Elsevier BV","Materials & Design","0264-1275","0264-1275",NA,"0264-1275","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,"ut:000524744700016",NA,TRUE
"TU Wien",2020,2640,"10.1002/elsc.202000009",FALSE,"Wiley-Blackwell","Engineering in Life Sciences","1618-0240","1618-0240","1618-2863","1618-0240","http://creativecommons.org/licenses/by/4.0/",TRUE,"32774209","PMC7401239","ut:000535795800001",NA,TRUE
"TU Wien",2020,3084,"10.1038/s43246-020-00064-4",FALSE,"Springer Nature","Communications Materials","2662-4443",NA,"2662-4443","2662-4443","https://creativecommons.org/licenses/by/4.0",TRUE,NA,NA,"ut:000610562000001",NA,TRUE
"TU Wien",2020,1051.71,"10.3390/su12062207",FALSE,"MDPI AG","Sustainability","2071-1050",NA,"2071-1050","2071-1050","https://creativecommons.org/licenses/by/4.0/",TRUE,NA,NA,"ut:000523751400054",NA,TRUE
"TU Wien",2020,1754.4,"10.1016/j.mlblux.2020.100040",FALSE,"Elsevier BV","Materials Letters: X","2590-1508","2590-1508",NA,"2590-1508","http://creativecommons.org/licenses/by-nc-nd/4.0/",TRUE,NA,NA,NA,NA,TRUE
