"institution","period","euro","doi","is_hybrid","publisher","journal_full_title","issn","issn_print","issn_electronic","license_ref","indexed_in_crossref","pmid","pmcid","ut","url","doaj"
"FWF - Austrian Science Fund",2015,1952.87,"10.1121/1.4922701",TRUE,"Acoustical Society of America (ASA)","The Journal of the Acoustical Society of America","0001-4966","0001-4966",NA,NA,TRUE,"26233023",NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2015,1390.33,"10.1158/0008-5472.CAN-12-2749",TRUE,"American Association for Cancer Research (AACR)","Cancer Research","0008-5472","0008-5472","1538-7445",NA,TRUE,"23117883",NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2015,2329.12,"10.4049/jimmunol.1400402",TRUE,"The American Association of Immunologists","The Journal of Immunology","0022-1767","0022-1767","1550-6606",NA,TRUE,"25786690","PMC4415977",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3278.93,"10.1021/acsami.5b04972",TRUE,"American Chemical Society (ACS)","ACS Applied Materials & Interfaces","1944-8244","1944-8244","1944-8252","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"26151720","PMC4528257",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3278.93,"10.1021/acsami.5b03598",TRUE,"American Chemical Society (ACS)","ACS Applied Materials & Interfaces","1944-8244","1944-8244","1944-8252","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"26158796","PMC4528256",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3278.93,"10.1021/acsnano.5b01164",TRUE,"American Chemical Society (ACS)","ACS Nano","1936-0851","1936-0851","1936-086X","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25905769","PMC4514220",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3128.25,"10.1021/nn503874n",TRUE,"American Chemical Society (ACS)","ACS Nano","1936-0851","1936-0851","1936-086X","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25486329",NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3128.25,"10.1021/nn5067478",TRUE,"American Chemical Society (ACS)","ACS Nano","1936-0851","1936-0851","1936-086X","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25470412","PMC4278417",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3278.93,"10.1021/acsphotonics.5b00256",TRUE,"American Chemical Society (ACS)","ACS Photonics","2330-4022","2330-4022","2330-4022","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3278.93,"10.1021/acs.analchem.5b01450",TRUE,"American Chemical Society (ACS)","Analytical Chemistry","0003-2700","0003-2700","1520-6882","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"26221912","PMC4558612",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3275.2,"10.1021/ac504420c",TRUE,"American Chemical Society (ACS)","Analytical Chemistry","0003-2700","0003-2700","1520-6882","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25827581","PMC4423237",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3275.2,"10.1021/acs.analchem.5b00601",TRUE,"American Chemical Society (ACS)","Analytical Chemistry","0003-2700","0003-2700","1520-6882","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25946522","PMC4455108",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3275.2,"10.1021/acs.analchem.5b00312",TRUE,"American Chemical Society (ACS)","Analytical Chemistry","0003-2700","0003-2700","1520-6882","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25839223","PMC4423236",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3125.84,"10.1021/ac504126v",TRUE,"American Chemical Society (ACS)","Analytical Chemistry","0003-2700","0003-2700","1520-6882","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25582569","PMC4333607",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3128.25,"10.1021/am505785t",TRUE,"American Chemical Society (ACS)","ACS Applied Materials & Interfaces","1944-8244","1944-8244","1944-8252","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25296008","PMC4251043",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3128.25,"10.1021/cs501924c",TRUE,"American Chemical Society (ACS)","ACS Catalysis","2155-5435","2155-5435","2155-5435","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25838971","PMC4372103",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3275.2,"10.1021/acs.chemrev.5b00003",TRUE,"American Chemical Society (ACS)","Chemical Reviews","0009-2665","0009-2665","1520-6890","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25970731","PMC4463550",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3278.93,"10.1021/acs.cgd.5b00833",TRUE,"American Chemical Society (ACS)","Crystal Growth & Design","1528-7483","1528-7483","1528-7505","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"26366127","PMC4561387",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3125.84,"10.1021/cg501359h",TRUE,"American Chemical Society (ACS)","Crystal Growth & Design","1528-7483","1528-7483","1528-7505","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25774098","PMC4353059",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3128.25,"10.1021/cg501144w",TRUE,"American Chemical Society (ACS)","Crystal Growth & Design","1528-7483","1528-7483","1528-7505","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25674041","PMC4319447",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3128.25,"10.1021/cg501391j",TRUE,"American Chemical Society (ACS)","Crystal Growth & Design","1528-7483","1528-7483","1528-7505","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,NA,NA,NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3278.93,"10.1021/acs.cgd.5b00507",TRUE,"American Chemical Society (ACS)","Crystal Growth & Design","1528-7483","1528-7483","1528-7505","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"26494983","PMC4601050",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3278.93,"10.1021/acs.cgd.5b01002",TRUE,"American Chemical Society (ACS)","Crystal Growth & Design","1528-7483","1528-7483","1528-7505","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"26366128","PMC4561386",NA,NA,FALSE
"FWF - Austrian Science Fund",2015,3128.27,"10.1021/es5031728",TRUE,"American Chemical Society (ACS)","Environmental Science & Technology","0013-936X","0013-936X","1520-5851","http://pubs.acs.org/page/policy/authorchoice_ccby_termsofuse.html",TRUE,"25275965","PMC4224094",NA,NA,FALSE
