"institution";"period";"euro";"doi";"is_hybrid"
"CNRS - Centre national de la recherche scientifique";2022;1653,2;"10.1017/fmp.2022.5";"FALSE"
"CNRS - Centre national de la recherche scientifique";2022;2675,14;"10.3389/fbioe.2021.782740";"FALSE"
"CNRS - Centre national de la recherche scientifique";2022;2616,06;"10.3389/fneur.2022.891232";"FALSE"
"CNRS - Centre national de la recherche scientifique";2022;3241,13;"10.3389/fneur.2022.1042667";"FALSE"
"CNRS - Centre national de la recherche scientifique";2022;1672,24;"10.1371/journal.pone.0268475";"FALSE"
"CNRS - Centre national de la recherche scientifique";2022;2190;"10.1007/s00180-021-01148-6";"TRUE"
"CNRS - Centre national de la recherche scientifique";2022;2000;"10.1038/s41467-022-31394-1";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;1377,9;"10.1063/5.0163846";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;2526,15;"10.1063/5.0139283";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;2526,15;"10.1063/5.0150265";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;2526,15;"10.1063/5.0155299";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;2526,15;"10.1063/5.0167480";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;2609,48;"10.1063/5.0153046";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;2609,48;"10.1063/5.0168578";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;3286,85;"10.1063/5.0126355";"TRUE"
"CNRS - Centre national de la recherche scientifique";2023;3215,1;"10.1116/5.0098119";"TRUE"
"CNRS - Centre national de la recherche scientifique";2023;1125,07;"10.1121/10.0019704";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;1134,43;"10.1121/10.0021283";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;3321,15;"10.1063/5.0170867";"TRUE"
"CNRS - Centre national de la recherche scientifique";2023;3286,85;"10.1063/5.0138599";"TRUE"
"CNRS - Centre national de la recherche scientifique";2023;2526,15;"10.1063/4.0000197";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;2609,48;"10.1063/4.0000202";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;1033,69;"10.1121/10.0016810";"TRUE"
"CNRS - Centre national de la recherche scientifique";2023;1465,86;"10.1126/science.abn2080";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;3823,67;"10.1126/sciadv.adf7826";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;4270,05;"10.1126/sciadv.abe1112";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;1988,51;"10.1126/sciadv.abn3986";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;4225,95;"10.1126/sciadv.abq0619";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;3823,67;"10.1126/sciadv.abq7585";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;4225,95;"10.1126/sciadv.add1170";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;4133,7;"10.1126/sciadv.add4791";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;4225,95;"10.1126/sciadv.ade3872";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;3823,67;"10.1126/sciadv.ade8984";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;4225,95;"10.1126/sciadv.ade9674";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;2931,75;"10.1126/sciadv.adf0323";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;4133,7;"10.1126/sciadv.adf7220";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;4133,7;"10.1126/sciadv.adf7532";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;4133,7;"10.1126/sciadv.adg0834";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;3909;"10.1126/sciadv.adg3881";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;2066,85;"10.1126/sciadv.adg6996";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;4133,7;"10.1126/sciadv.adh1328";"FALSE"
"CNRS - Centre national de la recherche scientifique";2023;3949,8;"10.1126/sciadv.adi2698";"FALSE"
