institution;period;euro;doi;is_hybrid;publisher;journal_full_title;issn/isbn;issn_print;issn_electronic;url
CNRS - Centre national de la recherche scientifique;2022;1507,5;10.1063/5.0088519;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;2614,7;10.1063/5.0095742;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;2438,7;10.1063/5.0057185;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;2763,75;10.1063/5.0109265;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3337,95;10.1063/5.0087869;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;798,12;10.1121/10.0009658;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3103,8;10.1063/5.0080326;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3605;10.1063/5.0094862;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3103,8;10.1063/5.0088364;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3251,5;10.1063/5.0089317;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3376,45;10.1063/5.0130837;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;2043,8;10.1121/10.0011549;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;1995,3;10.1126/sciadv.abg9215;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3990,6;10.1126/sciadv.abh1376;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3969,78;10.1126/sciadv.abi4529;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3990,6;10.1126/sciadv.abj1571;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3969,78;10.1126/sciadv.abl5855;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3990,6;10.1126/sciadv.abl8112;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3990,6;10.1126/sciadv.abm2696;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;4180,5;10.1126/sciadv.abm5800;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;4291,65;10.1126/sciadv.abm9875;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;4223,27;10.1126/sciadv.abn5406;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3957,71;10.1126/sciadv.abn9823;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3866,96;10.1126/sciadv.abo0689;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;4278,6;10.1126/sciadv.abq4947;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;4445,55;10.1126/sciadv.add0422;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;4522,5;10.1126/sciadv.add4614;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;2660,4;10.1021/acsami.1c19235;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;1481,85;10.1021/acsaom.2c00046;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;2377;10.1021/acsnano.2c03625;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;1929,4;10.1021/acsnano.2c04395;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;1110,03;10.1021/acsomega.1c05876;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;1141,87;10.1021/acsomega.2c00248;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;1192,13;10.1021/acsomega.2c01114;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;1188,5;10.1021/acsomega.2c02176;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;1710,48;10.1021/acsomega.2c05415;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;2926,44;10.1021/acsorginorgau.2c00002;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;2852,4;10.1021/acsphotonics.2c00606;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;2882,1;10.1021/acs.chemrev.1c00918;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;2660,4;10.1021/acs.chemmater.1c04132;TRUE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3547,2;10.1021/jacsau.1c00472;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3716;10.1021/jacsau.2c00082;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;3327,8;10.1021/jacsau.2c00251;FALSE;;;;;;
CNRS - Centre national de la recherche scientifique;2022;2787;10.1021/acs.jmedchem.2c00455;TRUE;;;;;;
